equipment_id,model_number,description,client_id,plant_code,technical_fault_code,created_at_date,closed_at_date,city,client_sf
10001264,FSEC08520DXDNR1,Crankcase heater -01 no,ORRPP00001,IN09,PM1 - SCHEDULED PM WORKS,2022-08-05,2023-11-01,OR,RPP
10001264,FSEC08520DXDNR1,Display Problem,ORRPP00001,IN09,KO1 - CONTROLLER SCREEN BLANK .,2023-07-24,2023-11-01,OR,RPP
10001265,FSEC08520DXDNR1,,ORJIO00001,IN09,SR1 - TO CHECK THE UNIT STATUS.,2020-05-01,2023-11-01,OR,JIO
10001265,FSEC08520DXDNR1,,ORJIO00001,IN09,SR1 - TO CHECK THE UNIT STATUS.,2022-03-23,2023-11-01,OR,JIO
10001265,FSEC08520DXDNR1,,ORJIO00001,IN09,PM1 - SCHEDULED PM WORKS,2022-03-23,2023-11-01,OR,JIO
10001265,FSEC08520DXDNR1,,ORRPP00001,IN09,KO4 - CONTROLLER GOT SHORT CIRCUIT.,2022-08-23,2023-11-01,OR,RPP
10001265,FSEC08520DXDNR1,CONTACTOR FAULTY,ORRPP00001,IN09,CO7 - COMP. CONTACTOR OR MCB FAULTY.,2023-02-11,2023-11-01,OR,RPP
10001265,FSEC08520DXDNR1,ODU FAN FAULTY,ORRPP00001,IN09,CF2 - CDS. FAN GROUND.,2023-08-03,2023-11-02,OR,RPP
10001265,FSEC08520DXDNR1,,ORRPP00001,IN09,CO7 - COMP. CONTACTOR OR MCB FAULTY.,2024-02-06,2024-04-22,OR,RPP
10001265,FSEC08520DXDNR1,FILTER DRIER CHOCKED,ORRPP00001,IN09,DR1 - DRIER CHOKE.,2024-12-11,,OR,RPP
10001266,FSEC08520DXDNR1,MCCB 100 AMPS-01 NO,ORRPP00001,IN09,PM1 - SCHEDULED PM WORKS,2022-08-05,2023-11-01,OR,RPP
10001266,FSEC08520DXDNR1,ODU CONTROLLER FAULTY,ORRPP00001,IN09,CF7 - CDS. TRIPPER SWITCH FAULTY.,2023-02-20,2023-11-01,OR,RPP
10001266,FSEC08520DXDNR1,CONTACTOR FAULTY-32 AMPS,ORRPP00001,IN09,CO7 - COMP. CONTACTOR OR MCB FAULTY.,2023-06-20,2023-11-01,OR,RPP
10001285,FSEC08520DXDNR1,DIGIX FAULTY,ORRPP00001,IN09,CO7 - COMP. CONTACTOR OR MCB FAULTY.,2024-11-21,2025-01-09,OR,RPP
10001287,FSEC08520DXDNR1,,ORJIO00001,IN09,SL4 - CDS. COIL LEAK,2022-01-31,2023-11-01,OR,JIO
10001287,FSEC08520DXDNR1,ODU Digix Faulty,ORRPP00001,IN09,CO7 - COMP. CONTACTOR OR MCB FAULTY.,2024-10-14,2025-01-09,OR,RPP
10001288,FSEC08520DXDNR1,,ORJIO00001,IN09,SR1 - TO CHECK THE UNIT STATUS.,2022-03-23,2023-11-01,OR,JIO
10001289,FSEC08520DXDNR1,,ORJIO00001,IN09,CO7 - COMP. CONTACTOR OR MCB FAULTY.,2020-09-18,2023-11-01,OR,JIO
10001289,FSEC08520DXDNR1,,ORJIO00001,IN09,SR1 - TO CHECK THE UNIT STATUS.,2022-03-23,2023-11-01,OR,JIO
10001290,FSEC08520DXDNR1,,ORRPP00001,IN09,KO1 - CONTROLLER SCREEN BLANK .,2024-12-30,,OR,RPP
10001308,FSEC05420DXDNR1,Display Blank,MUITD00001,IN02,KO1 - CONTROLLER SCREEN BLANK .,2020-01-21,2020-03-13,MU,ITD
10001309,FSEC05420DXDNR1,Return air sensor fail,MUNHA00001,IN02,RH1 - RAHS FAULTY.,2022-09-19,2022-11-07,MU,NHA
10001309,FSEC05420DXDNR1,System leak,MUNHA00001,IN02,EV1 - EVAP. HEADER LEAK.,2023-07-17,2023-08-14,MU,NHA
10001320,FSEC08520DXDNR1,32 AMPS Contactor-01 No,ORRPP00001,IN09,CO7 - COMP. CONTACTOR OR MCB FAULTY.,2022-08-05,2023-11-01,OR,RPP
10001320,FSEC08520DXDNR1,100 AMPS MCCB FAULTY,ORRPP00001,IN09,PM1 - SCHEDULED PM WORKS,2023-03-11,2023-11-01,OR,RPP
10001320,FSEC08520DXDNR1,CONTACTOR FAULTY-32 AMPS,ORRPP00001,IN09,CO7 - COMP. CONTACTOR OR MCB FAULTY.,2023-10-30,2023-12-15,OR,RPP
10001321,FSEC08520DXDNR1,C 7000 IOC Faulty,ORRPP00001,IN09,BM1 - BMS COMMUNICATION FAIL.,2024-03-11,2024-05-22,OR,RPP
10001322,FSEC08520DXDNR1,ODU CONTRLLER FAULTY,ORRPP00001,IN09,KO1 - CONTROLLER SCREEN BLANK .,2023-02-11,2023-11-01,OR,RPP
10001322,FSEC08520DXDNR1,digix faulty,ORRPP00001,IN09,CU4 - CDS. PRESSURE SWITCH  DEFECT,2024-07-02,2024-08-13,OR,RPP
10001323,FSEC08520DXDNR1,DIGIX FAULTY-02 NOS,ORRPP00001,IN09,CF7 - CDS. TRIPPER SWITCH FAULTY.,2023-04-26,2023-11-01,OR,RPP
10001323,FSEC08520DXDNR1,CONTACTOR FAULTY-32 AMPS,ORRPP00001,IN09,CO7 - COMP. CONTACTOR OR MCB FAULTY.,2023-06-20,2023-11-01,OR,RPP
10001323,FSEC08520DXDNR1,,ORRPP00001,IN09,KO1 - CONTROLLER SCREEN BLANK .,2024-12-30,,OR,RPP
10001323,FSEC08520DXDNR1,COMPRUSSER FAULTY,ORRPP00001,INDIA,,2024-09-10,,OR,RPP
10001323,FSEC08520DXDNR1,COMPRUSSER FAULTY,ORRPP00001,INDIA,,2024-09-10,,OR,RPP
10001323,FSEC08520DXDNR1,COMPRUSSER FAULTY,ORRPP00001,INDIA,CO1 - COMP. TAKING HIGH AMPHERE.,2024-09-10,,OR,RPP
10001330,FODUHR70001,,ORJIO00001,IN09,SE1 - SEQUENCING PROBLEM.,2020-11-07,2023-11-01,OR,JIO
10001346,FSEC0221ACWDNR1,IOC communication issue ,MUDUC00001,IN02,K09 - TRANSFORMER FAILURE,2023-01-13,2023-02-14,MU,DUC
10001347,FSEC0221ACWDNR1,Airflow alarm,MUDUC00001,IN02,BO4 -  BLOWER GROUND.,2022-06-30,2022-07-05,MU,DUC
10001348,F0000SCCR0500R0,,NOINF00001,IN07,FL3 - CHEMICAL MEDIA REPLACE ALARM,2021-08-02,2021-08-09,NO,INF
10001348,F0000SCCR0500R0,,NOINF00001,IN07,SR1 - TO CHECK THE UNIT STATUS.,2023-04-25,2023-10-05,NO,INF
10001348,F0000SCCR0500R0,,NOINF00001,IN07,BO5 -  BLOWER NOT WORKING.,2023-09-16,,NO,INF
10001348,F0000SCCR0500R0,,NOINF00001,IN07,RH2 - RAHS RECALLIBIRATION.,2023-10-30,,NO,INF
10001354,FSEC01610DXDNR1,ODU Fan motor defective,MUINS00002,IN02,CF2 - CDS. FAN GROUND.,2025-02-04,2025-02-05,MU,INS
10001358,FSEC04310DXUPR1,pac not working,MUINS00002,IN02,CF1 - CDS. FAN JAM.,2021-05-27,2022-07-01,MU,INS
10001358,FSEC04310DXUPR1,HP alarm,MUINS00002,IN02,CF1 - CDS. FAN JAM.,2021-05-31,2022-01-10,MU,INS
10001358,FSEC04310DXUPR1,Outdoor Fan Motor Noisy ,MUINS00002,IN02,CF1 - CDS. FAN JAM.,2023-05-08,2023-05-10,MU,INS
10001358,FSEC04310DXUPR1,Gas Leak,MUINS00002,IN02,EV3 - EVAP. COIL HAVING OIL TRACE.,2024-01-05,2024-02-12,MU,INS
10001425,FSEC06520DXUPR2,,CHCOG00005,IN12,SL1 - COPPER PIPE HAVING OIL TRACE.,2021-12-22,2024-03-12,CH,COG
10001425,FSEC06520DXUPR2,,CHCOG00005,IN12,SL1 - COPPER PIPE HAVING OIL TRACE.,2024-06-19,2024-09-28,CH,COG
10001426,FSEC06520DXUPR2,,CHCOG00005,IN12,SL3 - EVAP. COIL LEAK,2021-12-28,2024-03-12,CH,COG
10001426,FSEC06520DXUPR2,,CHCOG00005,IN12,CU1 - CDS. HEADER LEAKAGE.,2023-11-17,2023-12-09,CH,COG
10001426,FSEC06520DXUPR2,,CHCOG00005,IN12,CU2 - CDS. U BEND LEAK.,2023-11-17,2023-12-09,CH,COG
10001426,FSEC06520DXUPR2,,CHCOG00005,IN12,SR1 - TO CHECK THE UNIT STATUS.,2023-12-16,2024-03-11,CH,COG
10001426,FSEC06520DXUPR2,,CHCOG00005,IN12,RT3 - RATS WIRE CUT OR DEFECTIVE.,2024-08-30,2024-12-26,CH,COG
10001449,FSEC0652ACWDPR1,B 14 Pac 2 com 2 lp,BAHPP00001,IN11,SL1 - COPPER PIPE HAVING OIL TRACE.,2020-09-16,2020-12-10,BA,HPP
10001449,FSEC0652ACWDPR1,psr 2 pac 2 com 1 lp,BAHPP00001,IN11,SR1 - TO CHECK THE UNIT STATUS.,2023-11-20,2024-04-04,BA,HPP
10001449,FSEC0652ACWDPR1,Pac 2 com 1 lp,BAHPP00001,IN11,SL1 - COPPER PIPE HAVING OIL TRACE.,2024-07-31,2024-09-30,BA,HPP
10001449,FSEC0652ACWDPR1,Psr 2 Pac 2 no cooling ,BAHPP00001,IN11,SR1 - TO CHECK THE UNIT STATUS.,2024-09-06,2024-09-20,BA,HPP
10001449,FSEC0652ACWDPR1,pac shutdown ,BAHPP00001,IN11,SHT1 - PLANNED SHUTDOWN,2024-12-28,2025-01-02,BA,HPP
10001450,FSEC0652ACWDPR1,B 14 pac 1 com 1 lp,BAHPP00001,IN11,SL1 - COPPER PIPE HAVING OIL TRACE.,2020-09-16,2020-12-10,BA,HPP
10001450,FSEC0652ACWDPR1,psr 2 pac 1 hp,BAHPP00001,IN11,CF8 - CDS. FAN CONNECTOR BURNT,2023-05-03,2023-05-04,BA,HPP
10001450,FSEC0652ACWDPR1,psr 2 pac 1 com 1 lp,BAHPP00001,IN11,DR1 - DRIER CHOKE.,2024-01-27,2024-02-10,BA,HPP
10001450,FSEC0652ACWDPR1,Pac 1 com 2 lp,BAHPP00001,IN11,SL1 - COPPER PIPE HAVING OIL TRACE.,2024-07-31,2024-09-30,BA,HPP
10001456,FSEC0652ACWDPR1,Air Flow Alarm,NOHCL00004,IN07,BO5 -  BLOWER NOT WORKING.,2021-05-17,,NO,HCL
10001456,FSEC0652ACWDPR1,,NOHCL00009,IN07,EC2  - SETPOINT TOO LOW,2021-12-21,,NO,HCL
10001456,FSEC0652ACWDPR1,,NOHCL00009,IN07,EC2  - SETPOINT TOO LOW,2022-07-07,2022-08-08,NO,HCL
10001456,FSEC0652ACWDPR1,,NOHCL00009,IN07,DA2  - ACTUATOR WIRING PROBLEM,2023-08-16,,NO,HCL
10001456,FSEC0652ACWDPR1,,NOHCL00009,IN07,EC4  - CHW ACTUATOR NOT WORKING,2023-08-29,,NO,HCL
10001465,FSEC03510DXDNR1,,NOUTT00001,IN07,B10 - BLOWER PCB NOT WORKING,2022-06-22,,NO,UTT
10001465,FSEC03510DXDNR1,,NOUTT00001,IN07,EV1 - EVAP. HEADER LEAK.,2024-12-06,2025-04-01,NO,UTT
10001486,FSEC03510DXDNR1,Air Flow Alarm,GUSAP00003,IN06,B08 - FAN INLET RING BROKEN,2021-05-15,2021-06-15,GU,SAP
10001486,FSEC03510DXDNR1,Air Flow Alarm,GUSAP00003,IN06,B08 - FAN INLET RING BROKEN,2021-05-15,2021-05-18,GU,SAP
10001486,FSEC03510DXDNR1,,GUSAP00003,IN06,SHT1 - PLANNED SHUTDOWN,2022-01-22,,GU,SAP
10001486,FSEC03510DXDNR1,,GUSAP00003,IN06,SR1 - TO CHECK THE UNIT STATUS.,2022-08-26,2022-12-09,GU,SAP
10001596,FSEC03610DXDNR1,System leak,MUNHA00001,IN02,EV1 - EVAP. HEADER LEAK.,2023-07-17,2023-08-24,MU,NHA
10001596,FSEC03610DXDNR1,Gas Leak,MUNHA00001,IN02,SL2 - COPPER PIPE HAVING LEAKAGE.,2024-08-08,2024-08-20,MU,NHA
10001623,FSEC08520DXDNR1,Condenser Replacement ckt 1 & 2,AHJIO00003,IN04,CU3 - CDS. FINS CORRODE.,2020-11-20,2024-04-17,AH,JIO
10001650,FSEC04310DXUPR1,,BINAB00001,IN09,KO1 - CONTROLLER SCREEN BLANK .,2022-03-05,2023-11-01,BI,NAB
10001653,FSEC04310DXUPR1,,BINAB00001,IN09,BO1 -  BLOWER INTERNAL SOUND.,2021-08-06,2021-08-10,BI,NAB
10001665,FSEC09000CWUFR0,indoor fan not working,BABOS00003,IN11,BO5 -  BLOWER NOT WORKING.,2021-01-01,2021-04-03,BA,BOS
10001665,FSEC09000CWUFR0,Pac 1water leak ,BABOS00003,IN11,SR1 - TO CHECK THE UNIT STATUS.,2023-06-21,2023-06-30,BA,BOS
10001665,FSEC09000CWUFR0,pac 1 over cooling ,BABOS00003,IN11,RH1 - RAHS FAULTY.,2024-06-25,2024-08-16,BA,BOS
10001766,FSEC04510DXDNR1,,NOBAR00002,IN07,EC2  - SETPOINT TOO LOW,2022-07-11,,NO,BAR
10001766,FSEC04510DXDNR1,,NOBAR00002,IN07,SR1 - TO CHECK THE UNIT STATUS.,2024-04-24,,NO,BAR
10001766,FSEC451A0DXDNR1,,NOBAR00002,IN07,SE1 - SEQUENCING PROBLEM.,2024-04-02,2024-12-04,NO,BAR
10001767,FSEC04510DXDNR1,,NOBAR00002,IN07,B08 - FAN INLET RING BROKEN,2021-10-16,,NO,BAR
10001767,FSEC04510DXDNR1,,NOBAR00002,IN07,CO7 - COMP. CONTACTOR OR MCB FAULTY.,2022-04-02,,NO,BAR
10001767,FSEC04510DXDNR1,,NOBAR00002,IN07,SR1 - TO CHECK THE UNIT STATUS.,2024-01-25,,NO,BAR
10001767,FSEC04510DXDNR1,,NOBAR00002,IN07,CO2 - COMP. INTERNAL OVER LOAD TRIP.,2024-02-08,,NO,BAR
10001767,FSEC04510DXDNR1,,NOBAR00002,IN07,CF7 - CDS. TRIPPER SWITCH FAULTY.,2024-06-11,2024-05-08,NO,BAR
10001771,FSEC02210DXDNR1,,NOBAR00002,IN07,EC2  - SETPOINT TOO LOW,2021-12-20,,NO,BAR
10001771,FSEC02210DXDNR1,,NOBAR00002,IN07,C09 - LIQUID FLOODBACK ,2022-01-04,2022-09-01,NO,BAR
10001771,FSEC02210DXDNR1,,NOBAR00002,IN07,EX5 - EVD CARD FAILURE,2022-02-05,,NO,BAR
10001771,FSEC02210DXDNR1,,NOBAR00002,IN07,CF8 - CDS. FAN CONNECTOR BURNT,2023-01-04,,NO,BAR
10001771,FSEC02210DXDNR1,,NOBAR00002,IN07,C08 - TRIPPED DUE TO LOW AMBIENT,2023-01-27,2023-02-02,NO,BAR
10001771,FSEC02210DXDNR1,,NOBAR00002,IN07,CF5  - CDS. PRESSURE SWITCH DEFECTIVE.,2023-09-18,,NO,BAR
10001771,FSEC02210DXDNR1,,NOBAR00002,IN07,CF5  - CDS. PRESSURE SWITCH DEFECTIVE.,2023-10-09,,NO,BAR
10001774,FSEC04310DXDNR1,Low pressure alarm,NOBAR00002,IN07,KO2 - CONTROLLER FUSE DEFECTIVE.,2020-08-09,2020-12-18,NO,BAR
10001774,FSEC04310DXDNR1,,NOBAR00002,IN07,EC2  - SETPOINT TOO LOW,2022-05-18,,NO,BAR
10001775,FSEC04310DXDNR1,,NOBAR00002,IN07,SL1 - COPPER PIPE HAVING OIL TRACE.,2021-04-08,2021-06-15,NO,BAR
10001775,FSEC04310DXDNR1,,NOBAR00002,IN07,SL1 - COPPER PIPE HAVING OIL TRACE.,2021-10-19,,NO,BAR
10001775,FSEC04310DXDNR1,,NOBAR00002,IN07,C08 - TRIPPED DUE TO LOW AMBIENT,2021-12-16,,NO,BAR
10001775,FSEC04310DXDNR1,,NOBAR00002,IN07,C08 - TRIPPED DUE TO LOW AMBIENT,2021-12-31,,NO,BAR
10001775,FSEC04310DXDNR1,,NOBAR00002,IN07,EC2  - SETPOINT TOO LOW,2023-01-07,,NO,BAR
10001775,FSEC04310DXDNR1,high pressure alarm,NOBAR00002,IN07,EC2  - SETPOINT TOO LOW,2024-04-27,2024-02-05,NO,BAR
10001782,FSEC0692ACWDNR1,pac 3 lp alarm ,BATCS00002,IN11,CO1 - COMMISSIONING OF UNITS ON SITE.,2020-03-10,2020-06-01,BA,TCS
10001782,FSEC0692ACWDNR1,pac 1 com 2 lp,BATCS00002,IN11,CO1 - COMMISSIONING OF UNITS ON SITE.,2020-03-18,2020-05-04,BA,TCS
10001782,FSEC0692ACWDNR1,pac 1 no colling,BATCS00002,IN11,C08 - TRIPPED DUE TO LOW AMBIENT,2021-03-04,2021-04-03,BA,TCS
10001782,FSEC0692ACWDNR1,Pac water leakage,BATCS00002,IN11,DP1 - DRAIN PIPE LEAKAGE OR BROKEN.,2023-12-18,2023-12-28,BA,TCS
10001794,FODUHR046EC,,NONOK00001,IN07,SL1 - COPPER PIPE HAVING OIL TRACE.,2021-12-18,,NO,NOK
10001819,FIEC10220ASDNR2,Pac having low pressure alarm,DENIK00003,IN05,EX5 - EVD CARD FAILURE,2022-03-26,,DE,NIK
10001819,FIEC10220ASDNR2,,DENIK00003,IN05,SR1 - TO CHECK THE UNIT STATUS.,2022-12-27,2023-03-01,DE,NIK
10001819,FIEC10220ASDNR2,,DENIK00003,IN05,C13 - INVERTER DRIVE FAILURE,2024-01-29,2024-10-02,DE,NIK
10001819,FIEC10220ASDNR2,,DENIK00003,IN05,C10 - TRIPPED DUE TO AIR SHORTCYCLING,2024-02-01,2024-10-02,DE,NIK
10001820,FIEC10220ASDNR2,unit  Not Working,DENIK00003,IN05,EX5 - EVD CARD FAILURE,2021-04-30,2021-05-13,DE,NIK
10001820,FIEC10220ASDNR2,,DENIK00003,IN05,C13 - INVERTER DRIVE FAILURE,2023-06-07,,DE,NIK
10001820,FIEC10220ASDNR2,,DELAB00001,IN05,SR1 - TO CHECK THE UNIT STATUS.,2023-07-03,,DE,LAB
10001820,FIEC10220ASDNR2,,DENIK00003,IN05,SR1 - TO CHECK THE UNIT STATUS.,2023-09-13,,DE,NIK
10001820,FIEC10220ASDNR2,,DENIK00003,IN05,DA3 - ACTIVATION NOT DONE IN CONTROLLER,2024-02-17,,DE,NIK
10001820,FIEC10220ASDNR2,,DENIK00003,IN05,CF6  - CDS. FAN TOUCHING THE GRILL.,2024-04-20,,DE,NIK
10001820,FIEC10220ASDNR2,,DENIK00003,IN05,BO4 -  BLOWER GROUND.,2024-07-16,,DE,NIK
10001820,FIEC10220ASDNR2,,DENIK00003,IN05,C11 - COMP. OVERHEATING,2024-09-16,,DE,NIK
10001820,FIEC10220ASDNR2,,DENIK00003,IN05,CO1 - COMP. TAKING HIGH AMPHERE.,2024-10-24,,DE,NIK
10001820,FIEC1022ASDNR2,,DENIK00003,IN05,SR1 - TO CHECK THE UNIT STATUS.,2024-04-03,2024-03-04,DE,NIK
10001820,FIEC1022ASDNR2,,DENIK00003,IN05,SR1 - TO CHECK THE UNIT STATUS.,2024-05-15,,DE,NIK
10001821,FIEC10220ASDNR2,,DENIK00003,IN05,BO1 -  BLOWER INTERNAL SOUND.,2022-12-03,,DE,NIK
10001821,FIEC10220ASDNR2,,DENIK00003,IN05,C08 - TRIPPED DUE TO LOW AMBIENT,2022-12-03,,DE,NIK
10001821,FIEC10220ASDNR2,,DENIK00003,IN05,SR1 - TO CHECK THE UNIT STATUS.,2023-03-06,2023-09-03,DE,NIK
10001821,FIEC10220ASDNR2,,DENIK00003,IN05,SR1 - TO CHECK THE UNIT STATUS.,2023-03-31,,DE,NIK
10001821,FIEC10220ASDNR2,,DENIK00003,IN05,EC2  - SETPOINT TOO LOW,2023-04-21,,DE,NIK
10001821,FIEC10220ASDNR2,,DENIK00003,IN05,C13 - INVERTER DRIVE FAILURE,2023-05-25,2023-01-06,DE,NIK
10001821,FIEC10220ASDNR2,,DENIK00003,IN05,SR1 - TO CHECK THE UNIT STATUS.,2024-07-27,,DE,NIK
10001821,FIEC10220ASDNR2,,DENIK00003,IN05,DR1 - DRIER CHOKE.,2024-08-21,,DE,NIK
10001821,FIEC10220ASDNR2,,DENIK00003,IN05,SR1 - TO CHECK THE UNIT STATUS.,2024-08-29,,DE,NIK
10001836,FSEC02210DXDNR1,Temp not maintaining,MUBAC00001,IN02,SL1 - COPPER PIPE HAVING OIL TRACE.,2020-05-23,2020-06-12,MU,BAC
10001839,FSEC15000CWDFV0,unit Not Working ,NONET00002,IN07,KO1 - CONTROLLER SCREEN BLANK .,2020-10-31,2020-11-26,NO,NET
10001839,FSEC15000CWDFV0,,NONET00002,IN07,RT1 - RATS FAULTY,2024-02-08,,NO,NET
10001840,FSEC15000CWDFV0,,NONET00002,IN07,BO5 -  BLOWER NOT WORKING.,2022-05-14,2022-09-06,NO,NET
10001867,FSEC0852ACWDPR1,Fan fail Issue,MUACC00003,IN02,BO5 -  BLOWER NOT WORKING.,2023-12-12,2024-02-22,MU,ACC
10001867,FSEC0852ACWDPR1,Fan Fail alarm,MUACC00003,IN02,BO5 -  BLOWER NOT WORKING.,2023-12-23,2024-02-22,MU,ACC
10001867,FSEC0852ACWDPR1,Humidity not show in HMI,MUACC00007,IN02,C003 - HUMIDITY IS NOT MAINTAINING.,2025-01-24,,MU,ACC
10001867,FSEC0852ACWDPR1,Humidity not show in HMI,MUACC00007,IN02,HU1 - HUM.NOT WORKING.,2025-01-24,,MU,ACC
10001878,FODUHR25001,Airflow alarm,MUIBM00002,IN02,B10 - BLOWER PCB NOT WORKING,2021-10-27,2022-06-09,MU,IBM
10001879,FODUHR25001,Display Blank,MUIBM00002,IN02,KO1 - CONTROLLER SCREEN BLANK .,2023-10-11,2023-10-18,MU,IBM
10001880,FSEC04310DXUPR1,Airflow alarm,MUBSE00001,IN02,BO5 -  BLOWER NOT WORKING.,2022-12-10,2023-01-14,MU,BSE
10001881,FSEC04310DXUPR1,outdoor fan has bearing noise,MUBSE00001,IN02,CF4  - CDS. FAN INTERNAL SOUND.,2020-01-15,2020-02-05,MU,BSE
10001881,FSEC04310DXUPR1,display blank,MUBSE00001,IN02,KO1 - CONTROLLER SCREEN BLANK .,2020-12-29,2021-01-09,MU,BSE
10001881,FSEC04310DXUPR1,outdoor fan Noise,MUBSE00001,IN02,CF4  - CDS. FAN INTERNAL SOUND.,2022-03-10,2022-03-31,MU,BSE
10001881,FSEC04310DXUPR1,outdoor fan Noise,MUBSE00001,IN02,CF4  - CDS. FAN INTERNAL SOUND.,2022-03-24,2022-03-31,MU,BSE
10001882,FSEC04310DXUPR1,ODU Fan noisy ,MUBSE00001,IN02,CF1 - CDS. FAN JAM.,2020-02-26,2020-05-31,MU,BSE
10001882,FSEC04310DXUPR1,lop alarm,MUBSE00001,IN02,C009 - PAC UNIT HAVING LOW PRESSURE.,2023-01-09,,MU,BSE
10001882,FSEC04310DXUPR1,lop alarm,MUBSE00001,IN02,SL7 - LEAK THROUGH PIN VALVE,2023-01-09,2023-02-14,MU,BSE
10001907,FSEC03510DXDNR1,LOP alarm,MUHER00007,IN02,SL2 - COPPER PIPE HAVING LEAKAGE.,2023-08-31,2023-09-30,MU,HER
10001907,FSEC03510DXDNR1,LOP alarm,MUHER00007,IN02,C009 - PAC UNIT HAVING LOW PRESSURE.,2024-08-22,,MU,HER
10001907,FSEC03510DXDNR1,LOP alarm,MUHER00007,IN02,EV1 - EVAP. HEADER LEAK.,2024-08-22,2024-10-03,MU,HER
10001907,FSEC03510DXDNR1,water leak,MUHER00007,IN02,WAT1 - PAC INSIDE WATER ACCUMULATIONN.,2024-11-27,,MU,HER
10001908,FSEC03510DXDNR1,low pressure alarm,MUHER00004,IN02,SL7 - LEAK THROUGH PIN VALVE,2020-01-04,2020-02-05,MU,HER
10001908,FSEC03510DXDNR1,lop alarm,MUHER00004,IN02,SL7 - LEAK THROUGH PIN VALVE,2020-06-01,2020-06-27,MU,HER
10001908,FSEC03510DXDNR1,LOP Alarm ,MUHER00004,IN02,EX1 - EXV CHOKE.,2021-10-18,2021-11-16,MU,HER
10001908,FSEC03510DXDNR1,lop alarm,MUHER00004,IN02,EX2 - EXV EQUILIZER LINE LEAK.,2022-11-09,2022-12-03,MU,HER
10001909,FSEC03510DXDNR1,Gas Leak,MUHER00007,IN02,EV3 - EVAP. COIL HAVING OIL TRACE.,2024-04-08,,MU,HER
10001911,FSEC03010DXDNR1,LOP alarm,MUHER00003,IN02,CU1 - CDS. HEADER LEAKAGE.,2024-04-08,2024-08-20,MU,HER
10001911,FSEC03010DXDNR1,Return air temp.,MUZET00001,IN02,EC3  - COMP. NOT CUTTING OFF,2024-09-06,2024-09-13,MU,ZET
10001913,FSEC05210DXDNR1,High pressure alarm ,MUBHA00001,IN02,CF1 - CDS. FAN JAM.,2022-07-05,2022-07-07,MU,BHA
10001913,FSEC05210DXDNR1,compresser not starting,MUBHA00001,IN02,C08 - TRIPPED DUE TO LOW AMBIENT,2022-08-22,2022-09-03,MU,BHA
10001913,FSEC05210DXDNR1,outdoor fan Noise,MUBHA00001,IN02,CF1 - CDS. FAN JAM.,2023-01-19,2023-02-14,MU,BHA
10001913,FSEC05210DXDNR1,Sensor Fail Alarm,MUBHA00001,IN02,RT1 - RATS FAULTY,2023-03-03,2023-04-08,MU,BHA
10001913,FSEC05210DXDNR1,HP alarm,MUBHA00001,IN02,CF1 - CDS. FAN JAM.,2023-06-25,2023-06-28,MU,BHA
10001913,FSEC05210DXDNR1,high pressure alarm,MUBHA00001,IN02,CF1 - CDS. FAN JAM.,2024-06-10,2024-06-25,MU,BHA
10001914,FSEC05210DXDNR1,High pressure CKT 1,MUBHA00001,IN02,CF1 - CDS. FAN JAM.,2023-07-01,2023-07-24,MU,BHA
10001914,FSEC05210DXDNR1,High pressure CKT 1,MUBHA00001,IN02,CF1 - CDS. FAN JAM.,2023-07-03,2023-08-14,MU,BHA
10001914,FSEC05210DXDNR1,high pressure alarm,MUBHA00001,IN02,CF7 - CDS. TRIPPER SWITCH FAULTY.,2023-07-13,2023-08-17,MU,BHA
10001914,FSEC05210DXDNR1,high pressure alarm,MUBHA00001,IN02,CF1 - CDS. FAN JAM.,2023-07-15,2023-07-24,MU,BHA
10001914,FSEC05210DXDNR1,outdoor fan burnt,MUBHA00001,IN02,C031 - CONDENSER FAN STUCK,2023-07-24,2023-08-16,MU,BHA
10001915,FSEC05210DXDNR1,lop ckt 1,MUBHA00001,IN02,SL6 - LEAK THROUGH LP SWITCH,2020-08-24,2020-10-14,MU,BHA
10001915,FSEC05210DXDNR1,burning smell,MUBHA00001,IN02,KO1 - CONTROLLER SCREEN BLANK .,2024-05-03,2024-05-28,MU,BHA
10001915,FSEC05210DXDNR1,high pressure,MUBHA00001,IN02,CF1 - CDS. FAN JAM.,2024-05-14,2024-05-28,MU,BHA
10001916,FSEC05210DXDNR1,LOP alarm,MUBHA00001,IN02,SL8 - SYSTEM RECEIVER LEAK,2023-07-03,2023-08-14,MU,BHA
10001916,FSEC05210DXDNR1,ODU fan motor defective,MUBHA00001,IN02,CF1 - CDS. FAN JAM.,2024-07-02,2024-08-21,MU,BHA
10001916,FSEC05210DXDNR1,IO Board Faulty,MUBHA00001,IN02,KO1 - CONTROLLER SCREEN BLANK .,2024-07-06,2024-08-02,MU,BHA
10001916,FSEC05210DXDNR1,Gas Leak,MUNXT00003,IN02,SL1 - COPPER PIPE HAVING OIL TRACE.,2024-10-05,2024-10-16,MU,NXT
10001916,FSEC05210DXDNR1,Com. terminal burn,MUBHA00001,IN02,CO2 - COMP. INTERNAL OVER LOAD TRIP.,2025-01-09,2025-02-04,MU,BHA
10001917,FSEC05210DXDNR1,HP alarm,MUBHA00001,IN02,CF1 - CDS. FAN JAM.,2020-03-19,2020-05-30,MU,BHA
10001917,FSEC05210DXDNR1,HP alarm,MUBHA00001,IN02,CF1 - CDS. FAN JAM.,2021-06-10,2021-07-22,MU,BHA
